time,value
21/9/2024 12:45,173.76
21/9/2024 13:00,154.08
21/9/2024 13:15,225.12
21/9/2024 13:30,155.68
21/9/2024 13:45,155.92
21/9/2024 14:00,154.8
21/9/2024 14:15,153.84
21/9/2024 14:30,151.04
21/9/2024 14:45,154.4
21/9/2024 15:00,153.44
21/9/2024 15:15,172.4
21/9/2024 15:30,151.2
21/9/2024 15:45,156.32
21/9/2024 16:00,153.12
21/9/2024 16:15,198.72
21/9/2024 16:30,153.28
21/9/2024 16:45,152.8
21/9/2024 17:00,153.28
21/9/2024 17:15,155.52
21/9/2024 17:30,153.04
21/9/2024 17:45,153.76
21/9/2024 18:00,156
21/9/2024 18:15,152.56
21/9/2024 18:30,154.88
21/9/2024 18:45,154.64
21/9/2024 19:00,153.52
21/9/2024 19:15,156.72
21/9/2024 19:30,154.48
21/9/2024 19:45,154.64
21/9/2024 20:00,153.76
21/9/2024 20:15,152.88
21/9/2024 20:30,154.4
21/9/2024 20:45,152
21/9/2024 21:00,151.12
21/9/2024 21:15,202.72
21/9/2024 21:30,151.52
21/9/2024 21:45,151.76
21/9/2024 22:00,155.04
21/9/2024 22:15,152.96
21/9/2024 22:30,153.04
21/9/2024 22:45,152.24
21/9/2024 23:00,153.12
21/9/2024 23:15,157.92
21/9/2024 23:30,151.92
21/9/2024 23:45,163.44
22/9/2024 0:00,152.56
22/9/2024 0:15,152.64
22/9/2024 0:30,154.96
22/9/2024 0:45,165.28
22/9/2024 1:00,150.8
22/9/2024 1:15,154.48
22/9/2024 1:30,151.36
22/9/2024 1:45,152.72
22/9/2024 2:00,154.56
22/9/2024 2:15,150.4
22/9/2024 2:30,150.88
22/9/2024 2:45,152.32
22/9/2024 3:00,154.48
22/9/2024 3:15,152.08
22/9/2024 3:30,151.68
22/9/2024 3:45,155.04
22/9/2024 4:00,152.56
22/9/2024 4:15,150.72
22/9/2024 4:30,153.52
22/9/2024 4:45,152.48
22/9/2024 5:00,151.04
22/9/2024 5:15,151.2
22/9/2024 5:30,150.96
22/9/2024 5:45,150.16
22/9/2024 6:00,150.96
22/9/2024 6:15,150.48
22/9/2024 6:30,150.8
22/9/2024 6:45,150.96
22/9/2024 7:00,150
22/9/2024 7:15,149.2
22/9/2024 7:30,152.48
22/9/2024 7:45,149.6
22/9/2024 8:00,150.16
22/9/2024 8:15,226.32
22/9/2024 8:30,152.72
22/9/2024 8:45,150.8
22/9/2024 9:00,148.96
22/9/2024 9:15,152.32
22/9/2024 9:30,152.8
22/9/2024 9:45,175.2
22/9/2024 10:00,150.16
22/9/2024 10:15,150.56
22/9/2024 10:30,150.24
22/9/2024 10:45,153.52
22/9/2024 11:00,150.24
22/9/2024 11:15,153.36
22/9/2024 11:30,150.4
22/9/2024 11:45,153.84
22/9/2024 12:00,149.76
22/9/2024 12:15,149.84
22/9/2024 12:30,157.52
22/9/2024 12:45,150.8
22/9/2024 13:00,153.04
22/9/2024 13:15,153.04
22/9/2024 13:30,150.64
22/9/2024 13:45,152.72
22/9/2024 14:00,149.84
22/9/2024 14:15,154.4
22/9/2024 14:30,149.68
22/9/2024 14:45,150.88
22/9/2024 15:00,148.32
22/9/2024 15:15,150.32
22/9/2024 15:30,150.32
22/9/2024 15:45,151.12
22/9/2024 16:00,153.52
22/9/2024 16:15,151.2
22/9/2024 16:30,149.04
22/9/2024 16:45,153.2
22/9/2024 17:00,152.48
22/9/2024 17:15,151.2
22/9/2024 17:30,151.52
22/9/2024 17:45,152.96
22/9/2024 18:00,152.08
22/9/2024 18:15,184.32
22/9/2024 18:30,151.12
22/9/2024 18:45,152.16
22/9/2024 19:00,150.72
22/9/2024 19:15,152.72
22/9/2024 19:30,153.76
22/9/2024 19:45,151.2
22/9/2024 20:00,150.88
22/9/2024 20:15,151.92
22/9/2024 20:30,151.28
22/9/2024 20:45,151.28
22/9/2024 21:00,150.72
22/9/2024 21:15,220.88
22/9/2024 21:30,150.4
22/9/2024 21:45,152.64
22/9/2024 22:00,152.96
22/9/2024 22:15,165.52
22/9/2024 22:30,151.04
22/9/2024 22:45,153.44
22/9/2024 23:00,149.76
22/9/2024 23:15,150.8
22/9/2024 23:30,152.88
22/9/2024 23:45,152.16
23/9/2024 0:00,150.08
23/9/2024 0:15,150.56
23/9/2024 0:30,150.16
23/9/2024 0:45,150.64
23/9/2024 1:00,149.68
23/9/2024 1:15,150.32
23/9/2024 1:30,150
23/9/2024 1:45,149.92
23/9/2024 2:00,150.64
23/9/2024 2:15,223.2
23/9/2024 2:30,148.96
23/9/2024 2:45,149.84
23/9/2024 3:00,150.16
23/9/2024 3:15,149.52
23/9/2024 3:30,149.36
23/9/2024 3:45,149.52
23/9/2024 4:00,151.12
23/9/2024 4:15,151.52
23/9/2024 4:30,149.36
23/9/2024 4:45,150.32
23/9/2024 5:00,149.44
23/9/2024 5:15,152.08
23/9/2024 5:30,149.36
23/9/2024 5:45,138.32
23/9/2024 6:00,117.28
23/9/2024 6:15,115.12
23/9/2024 6:30,114.8
23/9/2024 6:45,118.32
23/9/2024 7:00,114.64
23/9/2024 7:15,115.84
23/9/2024 7:30,114.72
23/9/2024 7:45,118.56
23/9/2024 8:00,116.64
23/9/2024 8:15,115.52
23/9/2024 8:30,116.72
23/9/2024 8:45,123.12
23/9/2024 9:00,115.12
23/9/2024 9:15,115.28
23/9/2024 9:30,117.68
23/9/2024 9:45,116.8
23/9/2024 10:00,115.92
23/9/2024 10:15,116.64
23/9/2024 10:30,116.16
23/9/2024 10:45,140.64
23/9/2024 11:00,115.44
23/9/2024 11:15,114.56
23/9/2024 11:30,116
23/9/2024 11:45,116.96
23/9/2024 12:00,115.68
23/9/2024 12:15,189.04
23/9/2024 12:30,115.68
23/9/2024 12:45,120.88
23/9/2024 13:00,120.08
23/9/2024 13:15,188.72
23/9/2024 13:30,119.68
23/9/2024 13:45,119.6
23/9/2024 14:00,119.84
23/9/2024 14:15,117.92
23/9/2024 14:30,117.28
23/9/2024 14:45,122.8
23/9/2024 15:00,115.6
23/9/2024 15:15,117.44
23/9/2024 15:30,145.36
23/9/2024 15:45,224.96
23/9/2024 16:00,144
23/9/2024 16:15,116
23/9/2024 16:30,112.64
23/9/2024 16:45,113.6
23/9/2024 17:00,159.28
23/9/2024 17:15,176
23/9/2024 17:30,159.2
23/9/2024 17:45,165.04
23/9/2024 18:00,164.8
23/9/2024 18:15,199.04
23/9/2024 18:30,162.88
23/9/2024 18:45,164.48
23/9/2024 19:00,163.68
23/9/2024 19:15,175.28
23/9/2024 19:30,163.12
23/9/2024 19:45,164.4
23/9/2024 20:00,159.2
23/9/2024 20:15,166.24
23/9/2024 20:30,163.84
23/9/2024 20:45,173.12
23/9/2024 21:00,164.56
23/9/2024 21:15,163.84
23/9/2024 21:30,162.88
23/9/2024 21:45,161.36
23/9/2024 22:00,161.04
23/9/2024 22:15,233.92
23/9/2024 22:30,161.04
23/9/2024 22:45,161.6
23/9/2024 23:00,162.4
23/9/2024 23:15,160.4
23/9/2024 23:30,162
23/9/2024 23:45,161.92
24/9/2024 0:00,161.36
24/9/2024 0:15,161.28
24/9/2024 0:30,163.84
24/9/2024 0:45,168.4
24/9/2024 1:00,162.16
24/9/2024 1:15,160.16
24/9/2024 1:30,159.68
24/9/2024 1:45,163.36
24/9/2024 2:00,162.32
24/9/2024 2:15,160.88
24/9/2024 2:30,161.04
24/9/2024 2:45,170.32
24/9/2024 3:00,161.52
24/9/2024 3:15,173.76
24/9/2024 3:30,166.4
24/9/2024 3:45,161.84
24/9/2024 4:00,159.12
24/9/2024 4:15,161.68
24/9/2024 4:30,160.24
24/9/2024 4:45,170.64
24/9/2024 5:00,162.96
24/9/2024 5:15,162.64
24/9/2024 5:30,163.04
24/9/2024 5:45,146.16
24/9/2024 6:00,135.44
24/9/2024 6:15,149.76
24/9/2024 6:30,137.52
24/9/2024 6:45,134.56
24/9/2024 7:00,132.8
24/9/2024 7:15,132.8
24/9/2024 7:30,135.28
24/9/2024 7:45,134.08
24/9/2024 8:00,133.2
24/9/2024 8:15,134.8
24/9/2024 8:30,130.72
24/9/2024 8:45,131.68
24/9/2024 9:00,131.12
24/9/2024 9:15,157.6
24/9/2024 9:30,134.56
24/9/2024 9:45,132.48
24/9/2024 10:00,134.16
24/9/2024 10:15,136
24/9/2024 10:30,138.16
24/9/2024 10:45,137.68
24/9/2024 11:00,138
24/9/2024 11:15,207.6
24/9/2024 11:30,140.48
24/9/2024 11:45,143.2
24/9/2024 12:00,135.44
24/9/2024 12:15,135.44
24/9/2024 12:30,136.32
24/9/2024 12:45,141.36
24/9/2024 13:00,137.12
24/9/2024 13:15,149.04
24/9/2024 13:30,135.68
24/9/2024 13:45,160.88
24/9/2024 14:00,142.08
24/9/2024 14:15,143.84
24/9/2024 14:30,140
24/9/2024 14:45,137.92
24/9/2024 15:00,135.92
24/9/2024 15:15,160.8
24/9/2024 15:30,139.44
24/9/2024 15:45,137.84
24/9/2024 16:00,139.2
24/9/2024 16:15,136.64
24/9/2024 16:30,135.12
24/9/2024 16:45,139.28
24/9/2024 17:00,136.88
24/9/2024 17:15,132.8
24/9/2024 17:30,132.48
24/9/2024 17:45,214.64
24/9/2024 18:00,160.16
24/9/2024 18:15,159.92
24/9/2024 18:30,155.28
24/9/2024 18:45,160.56
24/9/2024 19:00,159.76
24/9/2024 19:15,156.16
24/9/2024 19:30,154.56
24/9/2024 19:45,159.92
24/9/2024 20:00,157.2
24/9/2024 20:15,156.08
24/9/2024 20:30,156.8
24/9/2024 20:45,160.08
24/9/2024 21:00,161.28
24/9/2024 21:15,159.04
24/9/2024 21:30,158.64
24/9/2024 21:45,158.64
24/9/2024 22:00,156.96
24/9/2024 22:15,158
24/9/2024 22:30,161.52
24/9/2024 22:45,194.8
24/9/2024 23:00,164.32
24/9/2024 23:15,159.52
24/9/2024 23:30,158.88
24/9/2024 23:45,160.56
25/9/2024 0:00,158.48
25/9/2024 0:15,223.84
25/9/2024 0:30,158.4
25/9/2024 0:45,157.04
25/9/2024 1:00,157.68
25/9/2024 1:15,226.72
25/9/2024 1:30,159.04
25/9/2024 1:45,160.56
25/9/2024 2:00,158.32
25/9/2024 2:15,159.76
25/9/2024 2:30,159.76
25/9/2024 2:45,159.44
25/9/2024 3:00,157.76
25/9/2024 3:15,189.2
25/9/2024 3:30,159.52
25/9/2024 3:45,164.88
25/9/2024 4:00,161.36
25/9/2024 4:15,159.44
25/9/2024 4:30,161.36
25/9/2024 4:45,182.24
25/9/2024 5:00,157.28
25/9/2024 5:15,152.88
25/9/2024 5:30,156.8
25/9/2024 5:45,169.52
25/9/2024 6:00,152.88
25/9/2024 6:15,153.6
25/9/2024 6:30,154.24
25/9/2024 6:45,153.52
25/9/2024 7:00,153.76
25/9/2024 7:15,160.56
25/9/2024 7:30,160.4
25/9/2024 7:45,162.56
25/9/2024 8:00,160.88
25/9/2024 8:15,159.84
25/9/2024 8:30,151.68
25/9/2024 8:45,153.36
25/9/2024 9:00,155.12
25/9/2024 9:15,221.36
25/9/2024 9:30,153.04
25/9/2024 9:45,166.88
25/9/2024 10:00,154.16
25/9/2024 10:15,154.8
25/9/2024 10:30,154.96
25/9/2024 10:45,202.8
25/9/2024 11:00,156.56
25/9/2024 11:15,156.8
25/9/2024 11:30,156.4
25/9/2024 11:45,155.12
25/9/2024 12:00,154.32
25/9/2024 12:15,154.88
25/9/2024 12:30,154.8
25/9/2024 12:45,158.88
25/9/2024 13:00,158.08
25/9/2024 13:15,157.6
25/9/2024 13:30,154.48
25/9/2024 13:45,166.8
25/9/2024 14:00,153.68
25/9/2024 14:15,224.16
25/9/2024 14:30,159.52
25/9/2024 14:45,165.28
25/9/2024 15:00,154.16
25/9/2024 15:15,157.28
25/9/2024 15:30,154.8
25/9/2024 15:45,157.52
25/9/2024 16:00,155.44
25/9/2024 16:15,152.8
25/9/2024 16:30,152.56
25/9/2024 16:45,154.8
25/9/2024 17:00,150.88
25/9/2024 17:15,172.32
25/9/2024 17:30,156
25/9/2024 17:45,156.8
25/9/2024 18:00,159.12
25/9/2024 18:15,223.36
25/9/2024 18:30,155.12
25/9/2024 18:45,166.48
25/9/2024 19:00,159.52
25/9/2024 19:15,166.48
25/9/2024 19:30,155.12
25/9/2024 19:45,158.08
25/9/2024 20:00,153.84
25/9/2024 20:15,217.52
25/9/2024 20:30,152.48
25/9/2024 20:45,151.84
25/9/2024 21:00,148.96
25/9/2024 21:15,202.88
25/9/2024 21:30,161.76
25/9/2024 21:45,162.32
25/9/2024 22:00,164.8
25/9/2024 22:15,165.2
25/9/2024 22:30,163.44
25/9/2024 22:45,165.36
25/9/2024 23:00,160.32
25/9/2024 23:15,235.36
25/9/2024 23:30,159.28
25/9/2024 23:45,170.16
26/9/2024 0:00,154.8
26/9/2024 0:15,159.12
26/9/2024 0:30,156.56
26/9/2024 0:45,178.88
26/9/2024 1:00,156.72
26/9/2024 1:15,163.04
26/9/2024 1:30,177.04
26/9/2024 1:45,174.08
26/9/2024 2:00,170.24
26/9/2024 2:15,198
26/9/2024 2:30,169.04
26/9/2024 2:45,170.8
26/9/2024 3:00,153.36
26/9/2024 3:15,226.08
26/9/2024 3:30,158.48
26/9/2024 3:45,172.4
26/9/2024 4:00,163.6
26/9/2024 4:15,188.32
26/9/2024 4:30,161.92
26/9/2024 4:45,171.36
26/9/2024 5:00,171.2
26/9/2024 5:15,162
26/9/2024 5:30,162.32
26/9/2024 5:45,162.4
26/9/2024 6:00,166
26/9/2024 6:15,218.64
26/9/2024 6:30,164.64
26/9/2024 6:45,164.32
26/9/2024 7:00,165.2
26/9/2024 7:15,232.72
26/9/2024 7:30,162.88
26/9/2024 7:45,164.48
26/9/2024 8:00,164.88
26/9/2024 8:15,180.56
26/9/2024 8:30,163.92
26/9/2024 8:45,175.68
26/9/2024 9:00,164.56
26/9/2024 9:15,167.76
26/9/2024 9:30,161.36
26/9/2024 9:45,162.64
26/9/2024 10:00,160.88
26/9/2024 10:15,211.6
26/9/2024 10:30,162.24
26/9/2024 10:45,161.2
26/9/2024 11:00,159.6
26/9/2024 11:15,214.4
26/9/2024 11:30,164
26/9/2024 11:45,236.72
26/9/2024 12:00,160.88
26/9/2024 12:15,162.72
26/9/2024 12:30,162.24
26/9/2024 12:45,161.76
26/9/2024 13:00,164.32
26/9/2024 13:15,180.72
26/9/2024 13:30,161.36
26/9/2024 13:45,177.92
26/9/2024 14:00,157.92
26/9/2024 14:15,191.84
26/9/2024 14:30,162.88
26/9/2024 14:45,182.56
26/9/2024 15:00,160.72
26/9/2024 15:15,157.92
26/9/2024 15:30,165.84
26/9/2024 15:45,172.88
26/9/2024 16:00,170.08
26/9/2024 16:15,170.8
26/9/2024 16:30,166.4
26/9/2024 16:45,164.24
26/9/2024 17:00,172.4
26/9/2024 17:15,171.68
26/9/2024 17:30,175.84
26/9/2024 17:45,174.8
26/9/2024 18:00,176.64
26/9/2024 18:15,178.16
26/9/2024 18:30,178.72
26/9/2024 18:45,181.92
26/9/2024 19:00,178.16
26/9/2024 19:15,172.72
26/9/2024 19:30,173.28
26/9/2024 19:45,182.96
26/9/2024 20:00,178
26/9/2024 20:15,166.8
26/9/2024 20:30,178.24
26/9/2024 20:45,179.44
26/9/2024 21:00,180.08
26/9/2024 21:15,202.24
26/9/2024 21:30,182.64
26/9/2024 21:45,183.44
26/9/2024 22:00,177.52
26/9/2024 22:15,253.76
26/9/2024 22:30,183.04
26/9/2024 22:45,188.72
26/9/2024 23:00,182.08
26/9/2024 23:15,181.2
26/9/2024 23:30,185.12
26/9/2024 23:45,190.32
27/9/2024 0:00,185.44
27/9/2024 0:15,187.28
27/9/2024 0:30,185.2
27/9/2024 0:45,183.52
27/9/2024 1:00,185.2
27/9/2024 1:15,254.96
27/9/2024 1:30,183.76
27/9/2024 1:45,193.84
27/9/2024 2:00,185.92
27/9/2024 2:15,193.36
27/9/2024 2:30,188.64
27/9/2024 2:45,185.2
27/9/2024 3:00,190.56
27/9/2024 3:15,189.36
27/9/2024 3:30,191.52
27/9/2024 3:45,194
27/9/2024 4:00,187.44
27/9/2024 4:15,187.44
27/9/2024 4:30,186.16
27/9/2024 4:45,184.72
27/9/2024 5:00,186.64
27/9/2024 5:15,247.2
27/9/2024 5:30,187.76
27/9/2024 5:45,191.84
27/9/2024 6:00,184
27/9/2024 6:15,225.92
27/9/2024 6:30,184.48
27/9/2024 6:45,184.8
27/9/2024 7:00,186.88
27/9/2024 7:15,227.36
27/9/2024 7:30,183.2
27/9/2024 7:45,188.64
27/9/2024 8:00,185.84
27/9/2024 8:15,185.28
27/9/2024 8:30,189.2
27/9/2024 8:45,192
27/9/2024 9:00,184.08
27/9/2024 9:15,234.16
27/9/2024 9:30,184.24
27/9/2024 9:45,178.72
27/9/2024 10:00,184.8
27/9/2024 10:15,260.24
27/9/2024 10:30,197.2
27/9/2024 10:45,197.2
27/9/2024 11:00,196.4
27/9/2024 11:15,198
27/9/2024 11:30,191.2
27/9/2024 11:45,199.6
27/9/2024 12:00,210.8
27/9/2024 12:15,206.96
27/9/2024 12:30,197.68
27/9/2024 12:45,198.88
27/9/2024 13:00,198
27/9/2024 13:15,200.72
27/9/2024 13:30,202.8
27/9/2024 13:45,211.52
27/9/2024 14:00,199.12
27/9/2024 14:15,218.32
27/9/2024 14:30,200.64
27/9/2024 14:45,207.12
27/9/2024 15:00,200.08
27/9/2024 15:15,270.8
27/9/2024 15:30,196.24
27/9/2024 15:45,199.28
27/9/2024 16:00,194.24
27/9/2024 16:15,190.8
27/9/2024 16:30,191.52
27/9/2024 16:45,202
27/9/2024 17:00,192.8
27/9/2024 17:15,190.48
27/9/2024 17:30,191.44
27/9/2024 17:45,196.48
27/9/2024 18:00,192.64
27/9/2024 18:15,204.48
27/9/2024 18:30,191.84
27/9/2024 18:45,197.2
27/9/2024 19:00,194
27/9/2024 19:15,222.96
27/9/2024 19:30,195.6
27/9/2024 19:45,196.24
27/9/2024 20:00,194.96
27/9/2024 20:15,191.6
27/9/2024 20:30,192.4
27/9/2024 20:45,190.32
27/9/2024 21:00,186.64
27/9/2024 21:15,190.96
27/9/2024 21:30,194.88
27/9/2024 21:45,184.8
27/9/2024 22:00,186.48
27/9/2024 22:15,188.4
27/9/2024 22:30,183.92
27/9/2024 22:45,207.92
27/9/2024 23:00,191.84
27/9/2024 23:15,200.08
27/9/2024 23:30,201.44
27/9/2024 23:45,201.36
28/9/2024 0:00,189.2
28/9/2024 0:15,261.28
28/9/2024 0:30,189.84
28/9/2024 0:45,188.8
28/9/2024 1:00,181.76
28/9/2024 1:15,195.36
28/9/2024 1:30,191.52
28/9/2024 1:45,192.8
28/9/2024 2:00,196.4
28/9/2024 2:15,204.88
28/9/2024 2:30,198.24
28/9/2024 2:45,209.6
28/9/2024 3:00,201.44
28/9/2024 3:15,208.56
28/9/2024 3:30,201.12
28/9/2024 3:45,201.84
28/9/2024 4:00,197.68
28/9/2024 4:15,203.84
28/9/2024 4:30,209.84
28/9/2024 4:45,219.92
28/9/2024 5:00,201.92
28/9/2024 5:15,221.92
28/9/2024 5:30,202.96
28/9/2024 5:45,216.72
28/9/2024 6:00,198.08
28/9/2024 6:15,196.08
28/9/2024 6:30,204.8
28/9/2024 6:45,201.04
28/9/2024 7:00,198.56
28/9/2024 7:15,197.36
28/9/2024 7:30,202.08
28/9/2024 7:45,202.16
28/9/2024 8:00,199.36
28/9/2024 8:15,272.48
28/9/2024 8:30,199.28
28/9/2024 8:45,203.6
28/9/2024 9:00,200.32
28/9/2024 9:15,193.84
28/9/2024 9:30,197.84
28/9/2024 9:45,201.84
28/9/2024 10:00,203.2
28/9/2024 10:15,204.16
28/9/2024 10:30,201.44
28/9/2024 10:45,204
28/9/2024 11:00,200.56
28/9/2024 11:15,198.48
28/9/2024 11:30,195.76
28/9/2024 11:45,196.64
28/9/2024 12:00,187.68
28/9/2024 12:15,184.96
28/9/2024 12:30,189.44
28/9/2024 12:45,195.92
28/9/2024 13:00,191.92
28/9/2024 13:15,199.76
28/9/2024 13:30,199.68
28/9/2024 13:45,201.84
28/9/2024 14:00,197.04
28/9/2024 14:15,203.76
28/9/2024 14:30,196.72
28/9/2024 14:45,200.88
28/9/2024 15:00,194.64
28/9/2024 15:15,196.4
28/9/2024 15:30,206.96
28/9/2024 15:45,201.28
28/9/2024 16:00,198.72
28/9/2024 16:15,193.84
28/9/2024 16:30,196.96
28/9/2024 16:45,198
28/9/2024 17:00,198.8
28/9/2024 17:15,266.64
28/9/2024 17:30,193.36
28/9/2024 17:45,206.24
28/9/2024 18:00,203.12
28/9/2024 18:15,202.88
28/9/2024 18:30,196.96
28/9/2024 18:45,233.84
28/9/2024 19:00,200.32
28/9/2024 19:15,267.92
28/9/2024 19:30,198.72
28/9/2024 19:45,199.76
28/9/2024 20:00,196.16
28/9/2024 20:15,266.48
28/9/2024 20:30,195.84
28/9/2024 20:45,197.2
28/9/2024 21:00,196.4
28/9/2024 21:15,188.24
28/9/2024 21:30,192.56
28/9/2024 21:45,185.36
28/9/2024 22:00,193.28
28/9/2024 22:15,194.4
28/9/2024 22:30,189.68
28/9/2024 22:45,188.88
28/9/2024 23:00,195.04
28/9/2024 23:15,194.56
28/9/2024 23:30,193.52
28/9/2024 23:45,198.96
29/9/2024 0:00,197.44
29/9/2024 0:15,267.04
29/9/2024 0:30,197.84
29/9/2024 0:45,198.16
29/9/2024 1:00,202.24
29/9/2024 1:15,200.64
29/9/2024 1:30,197.92
29/9/2024 1:45,187.28
29/9/2024 2:00,200.8
29/9/2024 2:15,198.8
29/9/2024 2:30,200.08
29/9/2024 2:45,211.04
29/9/2024 3:00,200.16
29/9/2024 3:15,270.8
29/9/2024 3:30,199.76
29/9/2024 3:45,199.12
29/9/2024 4:00,192.24
29/9/2024 4:15,194.72
29/9/2024 4:30,202.48
29/9/2024 4:45,199.36
29/9/2024 5:00,200.72
29/9/2024 5:15,200.4
29/9/2024 5:30,203.92
29/9/2024 5:45,208.8
29/9/2024 6:00,201.76
29/9/2024 6:15,275.04
29/9/2024 6:30,200.16
29/9/2024 6:45,202.8
29/9/2024 7:00,202.96
29/9/2024 7:15,204.16
29/9/2024 7:30,198.16
29/9/2024 7:45,197.76
29/9/2024 8:00,202.96
29/9/2024 8:15,207.04
29/9/2024 8:30,197.84
29/9/2024 8:45,211.2
29/9/2024 9:00,206.88
29/9/2024 9:15,208.96
29/9/2024 9:30,207.68
29/9/2024 9:45,224.64
29/9/2024 10:00,199.44
29/9/2024 10:15,225.28
29/9/2024 10:30,207.36
29/9/2024 10:45,212.64
29/9/2024 11:00,203.28
29/9/2024 11:15,213.36
29/9/2024 11:30,209.12
29/9/2024 11:45,210.16
29/9/2024 12:00,204.24
29/9/2024 12:15,207.12
29/9/2024 12:30,201.84
29/9/2024 12:45,218.08
29/9/2024 13:00,204.56
29/9/2024 13:15,206.96
29/9/2024 13:30,206.24
29/9/2024 13:45,214.24
29/9/2024 14:00,204.88
29/9/2024 14:15,200.08
29/9/2024 14:30,197.36
29/9/2024 14:45,199.28
29/9/2024 15:00,201.92
29/9/2024 15:15,210.08
29/9/2024 15:30,204.32
29/9/2024 15:45,222.32
29/9/2024 16:00,200.24
29/9/2024 16:15,190.96
29/9/2024 16:30,203.84
29/9/2024 16:45,204.32
29/9/2024 17:00,202.88
29/9/2024 17:15,215.04
29/9/2024 17:30,196.32
29/9/2024 17:45,197.36
29/9/2024 18:00,199.36
29/9/2024 18:15,235.44
29/9/2024 18:30,200.16
29/9/2024 18:45,206.08
29/9/2024 19:00,204.96
29/9/2024 19:15,254.32
29/9/2024 19:30,205.84
29/9/2024 19:45,205.6
29/9/2024 20:00,209.68
29/9/2024 20:15,273.12
29/9/2024 20:30,200.72
29/9/2024 20:45,200.4
29/9/2024 21:00,204.64
29/9/2024 21:15,206.48
29/9/2024 21:30,207.28
29/9/2024 21:45,204.08
29/9/2024 22:00,203.04
29/9/2024 22:15,202.24
29/9/2024 22:30,207.68
29/9/2024 22:45,219.76
29/9/2024 23:00,206
29/9/2024 23:15,199.76
29/9/2024 23:30,202.8
29/9/2024 23:45,206.72
30/9/2024 0:00,201.2
30/9/2024 0:15,204
30/9/2024 0:30,202.08
30/9/2024 0:45,205.36
30/9/2024 1:00,210.08
30/9/2024 1:15,269.92
30/9/2024 1:30,204.16
30/9/2024 1:45,213.6
30/9/2024 2:00,207.44
30/9/2024 2:15,222.4
30/9/2024 2:30,205.84
30/9/2024 2:45,210.96
30/9/2024 3:00,203.68
30/9/2024 3:15,205.36
30/9/2024 3:30,201.6
30/9/2024 3:45,203.44
30/9/2024 4:00,207.2
30/9/2024 4:15,198.4
30/9/2024 4:30,199.76
30/9/2024 4:45,211.12
30/9/2024 5:00,206.48
30/9/2024 5:15,202.24
30/9/2024 5:30,200.88
30/9/2024 5:45,205.12
30/9/2024 6:00,207.36
30/9/2024 6:15,234.88
30/9/2024 6:30,201.68
30/9/2024 6:45,205.36
30/9/2024 7:00,205.28
30/9/2024 7:15,277.12
30/9/2024 7:30,204.16
30/9/2024 7:45,214.4
30/9/2024 8:00,201.2
30/9/2024 8:15,199.28
30/9/2024 8:30,202.16
30/9/2024 8:45,214.8
30/9/2024 9:00,209.04
30/9/2024 9:15,211.44
30/9/2024 9:30,201.12
30/9/2024 9:45,219.2
30/9/2024 10:00,213.6
30/9/2024 10:15,210.96
30/9/2024 10:30,206.88
30/9/2024 10:45,209.36
30/9/2024 11:00,206.08
30/9/2024 11:15,240.88
30/9/2024 11:30,214.08
30/9/2024 11:45,225.84
30/9/2024 12:00,211.12
30/9/2024 12:15,261.2
30/9/2024 12:30,207.92
30/9/2024 12:45,211.28
30/9/2024 13:00,214.16
30/9/2024 13:15,216
30/9/2024 13:30,213.36
30/9/2024 13:45,219.68
30/9/2024 14:00,210.08
30/9/2024 14:15,218.32
30/9/2024 14:30,212.32
30/9/2024 14:45,208.8
30/9/2024 15:00,217.36
30/9/2024 15:15,212.88
30/9/2024 15:30,213.6
30/9/2024 15:45,212.88
30/9/2024 16:00,208.8
30/9/2024 16:15,220.08
30/9/2024 16:30,210.72
30/9/2024 16:45,222.72
30/9/2024 17:00,208.64
30/9/2024 17:15,205.52
30/9/2024 17:30,208.32
30/9/2024 17:45,228.4
30/9/2024 18:00,211.6
30/9/2024 18:15,250.88
30/9/2024 18:30,216.64
30/9/2024 18:45,211.12
30/9/2024 19:00,210.08
30/9/2024 19:15,213.92
30/9/2024 19:30,204.24
30/9/2024 19:45,212.16
30/9/2024 20:00,206.8
30/9/2024 20:15,207.92
30/9/2024 20:30,203.44
30/9/2024 20:45,208.64
30/9/2024 21:00,199.92
30/9/2024 21:15,277.44
30/9/2024 21:30,207.68
30/9/2024 21:45,219.6
30/9/2024 22:00,213.68
30/9/2024 22:15,264.24
30/9/2024 22:30,205.52
30/9/2024 22:45,224.96
30/9/2024 23:00,210
30/9/2024 23:15,209.04
30/9/2024 23:30,203.68
30/9/2024 23:45,202.4
